molecule_chembl_id,canonical_smiles,murcko_fragment,problem_type,strategy,train_test,drop_intermediate,pIC50,bioactivity_class
CHEMBL368579,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cccc(-c3ccccc3)c2)CN1C(=O)[C@@H](NC(=O)[C@@H](NC(C)=O)C1CCCCC1)C(C)C)C(=O)O,O(c1cccc(c1)-c2ccccc2)C3CN(CCNCCC4CCCCC4)C(CNC5CC5)C3,classification,stratified,train,True,6.920818753952375,active
CHEMBL369617,CCOC(=O)CN1C(=O)/C(=C(\C)c2cccc(NS(=O)(=O)c3ccc(-c4ccc(S(=O)(=O)NCCNC(=O)OC(C)(C)C)cc4)cc3)c2)SC1=S,S(Nc1cccc(C=C2SCNC2)c1)c3ccc(cc3)-c4ccccc4,classification,stratified,test,True,4.823908740944319,inactive
CHEMBL395915,O=C(O)Cc1c[nH]c2ccc(O)cc12,c1ccc2[nH]ccc2c1,classification,stratified,train,True,4.159266765388193,inactive
CHEMBL398463,NC(=O)c1ncn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)n1,n1cnn(c1)C2OCCC2,classification,stratified,train,True,3.744727494896694,inactive
CHEMBL404816,C=CCNC(=O)C(=O)[C@H](CC)NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)[C@H](CC(=O)OC(C)(C)C)NC(=O)OC(C)(C)C)C(C)C)C(C)C,N1CCCC1,classification,stratified,train,True,6.075720713938118,active
CHEMBL405678,CCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OCc2ccccc2)cc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)CCC(=O)O)C(C)(C)C)C(=O)C(N)=O,O(c1ccccc1)Cc2ccccc2,classification,stratified,train,True,6.958607314841775,active
CHEMBL3933212,COc1cnc(O[C@@H]2C[C@@H](C(=O)N[C@]3(C(=O)NS(=O)(=O)C4CC4)C[C@H]3C3CC3)N(C(=O)[C@@H](NC(=O)O[C@H](C)C(F)(F)F)C3CCCCC3)C2)c2cc(Cl)ccc12,n1ccc2ccccc2c1OC3CN(CCC4CCCCC4)C(CNC5(CNSC6CC6)CC5C7CC7)C3,classification,stratified,train,True,9.0,active
CHEMBL407699,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](CC(F)F)C(=O)C(=O)NCC(=O)NS(=O)(=O)c1cc(Cl)cc(S(=O)(=O)NC(=O)c2ccccc2)c1,n1ccnc(c1)CNCCNCCNC(CNCCCNCCNSc2cccc(SNCc3ccccc3)c2)CC4CCCCC4,classification,stratified,train,True,7.221848749616356,active
CHEMBL407896,C=CC[C@H](NC(=O)[C@@H]1C[C@@H](CCCc2cccc3ccccc23)c2c(Cl)nc(NCC(C)C)c(=O)n21)B1OC2CC3CC(C3(C)C)[C@@]2(C)O1,N=1C=C2N(CC1)C(CNCB3OC4CC5CC(C5)C4O3)CC2CCCc6cccc7ccccc76,classification,stratified,train,True,6.769551078621726,active
CHEMBL408020,CC(C)[C@H](NC(=O)[C@@H](NC(=O)CCCC(=O)O)C1CCCCC1)C(=O)N1C[C@H](OCc2cccc3ccccc23)C[C@H]1C(=O)NC1(C(=O)O)CC1,O(Cc1cccc2ccccc21)C3CN(CCNCCC4CCCCC4)C(CNC5CC5)C3,classification,stratified,test,True,6.045757490560675,active
