algorithm,drop_intermediate,file_size_kb,fingerprint,strategy,target,train_accuracy,train_f1,train_inference_time_ns,train_mcc,train_precision,train_sensitivity,train_specificity,test_accuracy,test_f1,test_inference_time_ns,test_mcc,test_precision,test_sensitivity,test_specificity,cv_best_mean_score,cv_split_0,cv_split_1,cv_split_2,estimator__C,estimator__algorithm,estimator__coef0,estimator__degree,estimator__early_stopping,estimator__gamma,estimator__l2_regularization,estimator__leaf_size,estimator__learning_rate,estimator__max_depth,estimator__max_features,estimator__max_iter,estimator__min_samples_leaf,estimator__min_samples_split,estimator__n_estimators,estimator__n_iter_no_change,estimator__n_jobs,estimator__n_neighbors,estimator__oob_score,estimator__p,estimator__random_state,estimator__shrinking,estimator__warm_start,estimator__weights,selectpercentile__percentile,variancethreshold__threshold
dt,False,196.66796875,MACCS,strict,hcv_ns3,0.753731343283582,0.7435881750414735,2052743,0.6440746186171231,0.7636505017949188,0.753731343283582,,0.7115384615384616,0.7193377411400668,1670386,0.5971348391996112,0.8084935897435896,0.7115384615384616,,0.6515151515151515,0.6212121212121212,0.6818181818181818,0.6515151515151515,,,,,,,,,,30,log2,,2.0,4.0,,,,,,,22.0,,,,80,0.08999999999999998
knn,True,554.4833984375,MACCS,strict,hcv_ns3,0.9921259842519685,0.9925925925925926,30549667,0.9841892312480548,0.9925925925925926,0.9925925925925926,0.9915966386554622,1.0,1.0,19468217,1.0,1.0,1.0,1.0,0.9036144578313253,0.9156626506024096,0.8313253012048193,0.963855421686747,,auto,,,,,,10.0,,,,,,,,,-1.0,3.0,,1.0,,,,distance,100,0.15999999999999998
knn,False,597.4384765625,MACCS,strict,hcv_ns3,0.8955223880597015,0.8940956979806849,33091835,0.8457045049430899,0.8977898833760795,0.8955223880597015,,0.8846153846153846,0.8868547150523896,18860942,0.8300304181632312,0.9075091575091575,0.8846153846153846,,0.6565656565656566,0.6212121212121212,0.6590909090909091,0.6893939393939394,,brute,,,,,,30.0,,,,,,,,,-1.0,5.0,,1.0,,,,distance,80,0.15999999999999998
rf,True,991.7216796875,PubChem,random,hcv_ns3,0.956140350877193,0.9596774193548387,9229119,0.9116004962779156,0.9596774193548387,0.9596774193548387,0.9519230769230769,0.9649122807017544,0.967741935483871,8250561,0.9316949906249123,0.9375,1.0,0.9259259259259259,0.9385964912280702,0.9342105263157895,0.9736842105263158,0.9078947368421053,,,,,,,,,,None,sqrt,,2.0,2.0,100.0,,,,True,,22.0,,True,,80,0.15999999999999998
rf,False,10116.9033203125,PubChem,random,hcv_ns3,0.8787878787878788,0.878383998584229,63037648,0.8181386655532537,0.8801224439595242,0.8787878787878788,,0.9560439560439561,0.9562830845849714,52679605,0.9345030267032655,0.9589656375370661,0.9560439560439561,,0.6804407713498623,0.6942148760330579,0.7024793388429752,0.6446280991735537,,,,,,,,,,10,None,,1.0,4.0,1000.0,,,,True,,22.0,,True,,80,0.08999999999999998
hgb,True,1435.2841796875,PubChem,random,hcv_ns3,0.9649122807017544,0.9672131147540983,20264989,0.9300771066517108,0.9833333333333333,0.9516129032258065,0.9807692307692307,0.9649122807017544,0.967741935483871,15848938,0.9316949906249123,0.9375,1.0,0.9259259259259259,0.9254385964912281,0.9473684210526315,0.9736842105263158,0.8552631578947368,,,,,True,,0.1,,0.01,50,,10000.0,16.0,,,100.0,,,,,22.0,,True,,90,0.08999999999999998
hgb,False,2093.1123046875,PubChem,random,hcv_ns3,0.8484848484848485,0.8476889290312338,24951974,0.7730576545260093,0.8512969883967216,0.8484848484848485,,0.9010989010989011,0.9009030185500774,17728585,0.8534529117930705,0.9102564102564104,0.9010989010989011,,0.6776859504132231,0.71900826446281,0.6776859504132231,0.6363636363636364,,,,,True,,0.0,,0.01,10,,10000.0,16.0,,,100.0,,,,,22.0,,True,,80,0.15999999999999998
svm,True,616.0859375,PubChem,random,hcv_ns3,0.956140350877193,0.96,6948187,0.9116061158923583,0.9523809523809523,0.967741935483871,0.9423076923076923,0.9649122807017544,0.967741935483871,4933664,0.9316949906249123,0.9375,1.0,0.9259259259259259,0.9429824561403509,0.9736842105263158,0.9605263157894737,0.8947368421052632,100.0,,0.1,2.0,,0.005,,,,,,,,,,,,,,,22.0,False,,,90,0.15999999999999998
svm,False,820.9033203125,PubChem,random,hcv_ns3,0.8402203856749312,0.838529903187149,17550198,0.7634402300987901,0.8465596798002953,0.8402203856749312,,0.9010989010989011,0.9005353620738236,7232279,0.8506207373478958,0.9044566544566545,0.9010989010989011,,0.6804407713498623,0.7272727272727273,0.6776859504132231,0.6363636363636364,200.0,,0.1,2.0,,0.001,,,,,,,,,,,,,,,22.0,True,,,90,0.15999999999999998
dt,True,205.048828125,PubChem,random,hcv_ns3,0.9385964912280702,0.9448818897637795,4753550,0.8769081067221165,0.9230769230769231,0.967741935483871,0.9038461538461539,0.9649122807017544,0.967741935483871,4435021,0.9316949906249123,0.9375,1.0,0.9259259259259259,0.9122807017543858,0.9078947368421053,0.9473684210526315,0.881578947368421,,,,,,,,,,30,sqrt,,1.0,4.0,,,,,,,22.0,,,,90,0.08999999999999998
dt,False,213.427734375,PubChem,random,hcv_ns3,0.8539944903581267,0.8529018208549105,4539384,0.7812785265797878,0.8545235538301793,0.8539944903581267,,0.945054945054945,0.9454619454619455,4222237,0.9196758912202749,0.9511178476695717,0.945054945054945,,0.6611570247933883,0.7107438016528925,0.6776859504132231,0.5950413223140496,,,,,,,,,,10,None,,1.0,3.0,,,,,,,22.0,,,,100,0.15999999999999998
knn,True,1073.740234375,PubChem,random,hcv_ns3,0.9780701754385965,0.9799196787148594,33536435,0.9558033517511202,0.976,0.9838709677419355,0.9711538461538461,0.9649122807017544,0.967741935483871,21302056,0.9316949906249123,0.9375,1.0,0.9259259259259259,0.9385964912280702,0.9605263157894737,0.9473684210526315,0.9078947368421053,,kd_tree,,,,,,40.0,,,,,,,,,-1.0,9.0,,1.0,,,,distance,90,0.15999999999999998
knn,False,1421.310546875,PubChem,random,hcv_ns3,0.8760330578512396,0.8757099361578501,30843856,0.8132653421442311,0.8759589786327756,0.8760330578512396,,0.9010989010989011,0.9009664481362596,21265878,0.8510161079618584,0.9031629745915459,0.9010989010989011,,0.6639118457300276,0.6942148760330579,0.6694214876033058,0.628099173553719,,kd_tree,,,,,,20.0,,,,,,,,,-1.0,7.0,,1.0,,,,distance,90,0.15999999999999998
rf,True,3680.7236328125,PubChem,stratified,hcv_ns3,0.9824561403508771,0.9834710743801653,32641217,0.9649318171207367,0.9754098360655737,0.9916666666666667,0.9722222222222222,0.9473684210526315,0.9538461538461539,27862069,0.8980874600910819,1.0,0.9117647058823529,1.0,0.9298245614035087,0.8947368421052632,0.9473684210526315,0.9473684210526315,,,,,,,,,,None,log2,,1.0,2.0,500.0,,,,True,,22.0,,True,,100,0.15999999999999998
rf,False,5296.52734375,PubChem,stratified,hcv_ns3,0.859504132231405,0.8590307515144195,48853187,0.7898169293736135,0.8619322074499941,0.859504132231405,,0.8021978021978022,0.8012413815692504,26600330,0.7044936944114111,0.8037961308897269,0.8021978021978022,,0.6887052341597796,0.7107438016528925,0.7355371900826446,0.6198347107438017,,,,,,,,,,20,sqrt,,1.0,8.0,500.0,,,,True,,22.0,,True,,90,0.15999999999999998
hgb,True,875.869140625,PubChem,stratified,hcv_ns3,0.956140350877193,0.9590163934426229,14702829,0.9124409140106106,0.9435483870967742,0.975,0.9351851851851852,0.9649122807017544,0.9696969696969697,9991591,0.9305279968604795,1.0,0.9411764705882353,1.0,0.9254385964912281,0.8552631578947368,0.9736842105263158,0.9473684210526315,,,,,True,,0.0,,0.01,None,,10000.0,16.0,,,100.0,,,,,22.0,,True,,80,0.15999999999999998
hgb,False,1019.9365234375,PubChem,stratified,hcv_ns3,0.8126721763085399,0.8108066667688865,18865947,0.719414241860312,0.8142756577819563,0.8126721763085399,,0.7252747252747253,0.7198955863261454,48089578,0.5903170971260739,0.7206959706959707,0.7252747252747253,,0.6639118457300276,0.6776859504132231,0.7272727272727273,0.5867768595041323,,,,,True,,0.0,,0.01,50,,99999999.0,32.0,,,100.0,,,,,22.0,,True,,80,0.15999999999999998
svm,True,616.03125,PubChem,stratified,hcv_ns3,0.956140350877193,0.9596774193548387,7256055,0.913992785803039,0.9296875,0.9916666666666667,0.9166666666666666,0.9473684210526315,0.9552238805970149,4942061,0.892012920042847,0.9696969696969697,0.9411764705882353,0.9565217391304348,0.9254385964912281,0.868421052631579,0.9605263157894737,0.9473684210526315,10.0,,0.0,2.0,,0.01,,,,,,,,,,,,,,,22.0,True,,,80,0.15999999999999998
svm,False,831.4970703125,PubChem,stratified,hcv_ns3,0.8347107438016529,0.8329831836191972,17706370,0.7543939180865799,0.8379695591860749,0.8347107438016529,,0.7692307692307693,0.7640929404476203,8617635,0.6595537219355321,0.7723302338686955,0.7692307692307693,,0.6942148760330578,0.7355371900826446,0.7107438016528925,0.6363636363636364,100.0,,0.5,4.0,,0.001,,,,,,,,,,,,,,,22.0,False,,,90,0.15999999999999998
dt,True,206.5068359375,PubChem,stratified,hcv_ns3,0.9736842105263158,0.9754098360655737,4479630,0.9477132992928111,0.9596774193548387,0.9916666666666667,0.9537037037037037,0.9473684210526315,0.9552238805970149,4131318,0.892012920042847,0.9696969696969697,0.9411764705882353,0.9565217391304348,0.912280701754386,0.8947368421052632,0.9736842105263158,0.868421052631579,,,,,,,,,,None,sqrt,,1.0,2.0,,,,,,,22.0,,,,90,0.15999999999999998
dt,False,216.6865234375,PubChem,stratified,hcv_ns3,0.8402203856749312,0.8370209859563994,4767853,0.7641171889725418,0.8427136543451759,0.8402203856749312,,0.8571428571428571,0.8556386142593039,4342313,0.7898505086231602,0.8632693314011997,0.8571428571428571,,0.6556473829201103,0.7272727272727273,0.6611570247933884,0.5785123966942148,,,,,,,,,,10,sqrt,,1.0,3.0,,,,,,,22.0,,,,90,0.15999999999999998
knn,True,708.6650390625,PubChem,stratified,hcv_ns3,0.9780701754385965,0.9794238683127572,32795116,0.9562913012607803,0.967479674796748,0.9916666666666667,0.9629629629629629,0.9473684210526315,0.9552238805970149,32493726,0.892012920042847,0.9696969696969697,0.9411764705882353,0.9565217391304348,0.9298245614035087,0.881578947368421,0.9736842105263158,0.9342105263157895,,brute,,,,,,20.0,,,,,,,,,-1.0,5.0,,2.0,,,,distance,80,0.15999999999999998
knn,False,1258.580078125,PubChem,stratified,hcv_ns3,0.8787878787878788,0.8775436428739976,31467167,0.8208254948109611,0.8829602203543876,0.8787878787878788,,0.8791208791208791,0.8783744990641542,21539568,0.822965641673014,0.8870506782594695,0.8791208791208791,,0.6584022038567493,0.6694214876033058,0.7107438016528925,0.5950413223140496,,ball_tree,,,,,,30.0,,,,,,,,,-1.0,7.0,,1.0,,,,distance,80,0.15999999999999998
rf,True,1119.8876953125,PubChem,strict,hcv_ns3,0.968503937007874,0.9708029197080292,10244075,0.9371012032471897,0.9568345323741008,0.9851851851851852,0.9495798319327731,0.967741935483871,0.9743589743589743,8406249,0.9331845119446278,0.95,1.0,0.9166666666666666,0.927710843373494,0.9397590361445783,0.9156626506024096,0.927710843373494,,,,,,,,,,None,sqrt,,1.0,4.0,100.0,,,,True,,22.0,,True,,80,0.15999999999999998
rf,False,1905.806640625,PubChem,strict,hcv_ns3,0.9029850746268657,0.9027331486968452,11107759,0.8548039271168647,0.9039777326338144,0.9029850746268657,,0.8653846153846154,0.8666329284750337,8424292,0.7905370650173168,0.8739010989010988,0.8653846153846154,,0.6565656565656566,0.6363636363636364,0.6515151515151515,0.6818181818181818,,,,,,,,,,10,None,,1.0,2.0,100.0,,,,True,,22.0,,True,,90,0.15999999999999998
hgb,True,951.28125,PubChem,strict,hcv_ns3,0.9724409448818898,0.9745454545454545,15247868,0.9452665951681821,0.9571428571428572,0.9925925925925926,0.9495798319327731,0.967741935483871,0.9743589743589743,11116205,0.9331845119446278,0.95,1.0,0.9166666666666666,0.9236947791164658,0.9156626506024096,0.9036144578313253,0.9518072289156626,,,,,True,,0.1,,0.01,None,,99999999.0,16.0,,,100.0,,,,,22.0,,True,,90,0.15999999999999998
hgb,False,1556.19921875,PubChem,strict,hcv_ns3,0.8532338308457711,0.8519435778795401,18939114,0.7828862479740231,0.8590758967724111,0.8532338308457711,,0.8653846153846154,0.8659876435274232,11567996,0.7982623636809937,0.8845317725752508,0.8653846153846154,,0.664141414141414,0.6515151515151515,0.6666666666666666,0.6742424242424242,,,,,True,,0.0,,0.01,10,,10000.0,16.0,,,100.0,,,,,22.0,,True,,80,0.08999999999999998
svm,True,628.90234375,PubChem,strict,hcv_ns3,0.968503937007874,0.9710144927536232,7818088,0.9376290795224185,0.950354609929078,0.9925925925925926,0.9411764705882353,0.967741935483871,0.9743589743589743,4889775,0.9331845119446278,0.95,1.0,0.9166666666666666,0.9196787148594378,0.927710843373494,0.891566265060241,0.9397590361445783,100.0,,0.0,4.0,,0.001,,,,,,,,,,,,,,,22.0,True,,,90,0.15999999999999998
svm,False,1056.5712890625,PubChem,strict,hcv_ns3,0.8606965174129353,0.8588611297725303,27241154,0.7945029918140214,0.864748649593715,0.8606965174129353,,0.9038461538461539,0.9051573426573426,7355101,0.8554233678359602,0.917998667998668,0.9038461538461539,,0.6818181818181818,0.7045454545454546,0.6666666666666666,0.6742424242424242,200.0,,0.1,3.0,,0.001,,,,,,,,,,,,,,,22.0,False,,,90,0.08999999999999998
dt,True,202.9521484375,PubChem,strict,hcv_ns3,0.984251968503937,0.9851851851851852,4741274,0.9683784624961096,0.9851851851851852,0.9851851851851852,0.9831932773109243,1.0,1.0,4447256,1.0,1.0,1.0,1.0,0.9076305220883533,0.8795180722891566,0.891566265060241,0.9518072289156626,,,,,,,,,,10,None,,1.0,2.0,,,,,,,22.0,,,,80,0.15999999999999998
dt,False,208.4609375,PubChem,strict,hcv_ns3,0.7960199004975125,0.7899589867553757,5066606,0.7017779837292123,0.8005104964444424,0.7960199004975125,,0.75,0.7572055137844611,4697525,0.6512900494963477,0.8326086956521739,0.75,,0.654040404040404,0.6666666666666666,0.6590909090909091,0.6363636363636364,,,,,,,,,,20,None,,4.0,3.0,,,,,,,22.0,,,,80,0.08999999999999998
knn,True,1079.263671875,PubChem,strict,hcv_ns3,0.9763779527559056,0.9779411764705882,33303879,0.9526397218937874,0.9708029197080292,0.9851851851851852,0.9663865546218487,1.0,1.0,21606682,1.0,1.0,1.0,1.0,0.9156626506024096,0.9036144578313253,0.891566265060241,0.9518072289156626,,ball_tree,,,,,,10.0,,,,,,,,,-1.0,7.0,,2.0,,,,distance,80,0.15999999999999998
knn,False,1405.447265625,PubChem,strict,hcv_ns3,0.9029850746268657,0.9024450301921215,31673674,0.8552236725102843,0.9035964956362966,0.9029850746268657,,0.8846153846153846,0.8822257836979314,19772995,0.818351364771056,0.8859265734265734,0.8846153846153846,,0.6464646464646465,0.6515151515151515,0.6212121212121212,0.6666666666666666,,kd_tree,,,,,,50.0,,,,,,,,,-1.0,3.0,,2.0,,,,distance,90,0.15999999999999998
rf,True,1041.59375,SubstructureCount,random,hcv_ns3,0.9736842105263158,0.975609756097561,7396429,0.9471900171948989,0.9836065573770492,0.967741935483871,0.9807692307692307,0.9824561403508771,0.9836065573770492,6431909,0.9653494919339114,0.967741935483871,1.0,0.9629629629629629,0.9298245614035087,0.9473684210526315,0.9868421052631579,0.8552631578947368,,,,,,,,,,10,log2,,1.0,2.0,100.0,,,,True,,22.0,,True,,90,0.08999999999999998
rf,False,1360.966796875,SubstructureCount,random,hcv_ns3,0.8209366391184573,0.8195241034388774,8382913,0.7314040240425546,0.8216669619046699,0.8209366391184573,,0.8571428571428571,0.8574159313781956,6786098,0.7848088736462311,0.8621148469424333,0.8571428571428571,,0.6639118457300276,0.7272727272727273,0.6776859504132231,0.5867768595041323,,,,,,,,,,10,sqrt,,2.0,8.0,100.0,,,,True,,22.0,,True,,80,0.08999999999999998
hgb,True,1471.697265625,SubstructureCount,random,hcv_ns3,0.9692982456140351,0.97165991902834,14617218,0.9382048956259493,0.975609756097561,0.967741935483871,0.9711538461538461,0.9824561403508771,0.9836065573770492,11462657,0.9653494919339114,0.967741935483871,1.0,0.9629629629629629,0.8771929824561404,0.881578947368421,0.9210526315789473,0.8289473684210527,,,,,True,,0.1,,0.01,10,,10000.0,8.0,,,100.0,,,,,22.0,,True,,80,0.08999999999999998
hgb,False,1893.0068359375,SubstructureCount,random,hcv_ns3,0.8264462809917356,0.8249855415814538,17929676,0.7392201164681848,0.8259403764526462,0.8264462809917356,,0.8791208791208791,0.8782981886258947,12581051,0.8191978684780001,0.8814677064459736,0.8791208791208791,,0.6336088154269972,0.6611570247933884,0.6776859504132231,0.5619834710743802,,,,,True,,0.0,,0.01,50,,10000.0,16.0,,,100.0,,,,,22.0,,True,,80,0.08999999999999998
svm,True,536.884765625,SubstructureCount,random,hcv_ns3,0.9429824561403509,0.9473684210526315,5338230,0.8852042226322139,0.9512195121951219,0.9435483870967742,0.9423076923076923,0.9649122807017544,0.9666666666666667,3938800,0.9296296296296296,0.9666666666666667,0.9666666666666667,0.9629629629629629,0.912280701754386,0.8947368421052632,0.9473684210526315,0.8947368421052632,1.0,,0.0,4.0,,0.01,,,,,,,,,,,,,,,22.0,False,,,80,0.15999999999999998
svm,False,607.8974609375,SubstructureCount,random,hcv_ns3,0.8319559228650137,0.8308199186641201,8999903,0.7471247064052181,0.8316333090352824,0.8319559228650137,,0.8791208791208791,0.8775657624972694,4299665,0.8189597044193059,0.8801951196039866,0.8791208791208791,,0.6749311294765841,0.743801652892562,0.6694214876033058,0.6115702479338843,10.0,,0.1,2.0,,0.005,,,,,,,,,,,,,,,22.0,False,,,90,0.08999999999999998
dt,True,189.365234375,SubstructureCount,random,hcv_ns3,0.9605263157894737,0.9635627530364372,2329967,0.9205380046280375,0.967479674796748,0.9596774193548387,0.9615384615384616,1.0,1.0,2206709,1.0,1.0,1.0,1.0,0.9166666666666666,0.9342105263157895,0.9342105263157895,0.881578947368421,,,,,,,,,,20,sqrt,,1.0,2.0,,,,,,,22.0,,,,90,0.15999999999999998
dt,False,194.0048828125,SubstructureCount,random,hcv_ns3,0.7603305785123967,0.7534346489337428,2317506,0.6453789873830665,0.7604431313120372,0.7603305785123967,,0.7692307692307693,0.764550485912715,2300259,0.6552486632309206,0.7716329564155652,0.7692307692307693,,0.652892561983471,0.6528925619834711,0.6694214876033058,0.6363636363636364,,,,,,,,,,10,log2,,2.0,4.0,,,,,,,22.0,,,,80,0.08999999999999998
knn,True,510.3046875,SubstructureCount,random,hcv_ns3,0.9736842105263158,0.975609756097561,4147981,0.9471900171948989,0.9836065573770492,0.967741935483871,0.9807692307692307,0.9824561403508771,0.9836065573770492,3268519,0.9653494919339114,0.967741935483871,1.0,0.9629629629629629,0.9385964912280702,0.9605263157894737,0.9473684210526315,0.9078947368421053,,auto,,,,,,10.0,,,,,,,,,-1.0,7.0,,2.0,,,,distance,100,0.08999999999999998
knn,False,557.087890625,SubstructureCount,random,hcv_ns3,0.9035812672176309,0.9031116954670674,11466772,0.8549362541428345,0.9033314967860423,0.9035812672176309,,0.9340659340659341,0.9338186621205489,5082199,0.9009213095538628,0.9361588070379279,0.9340659340659341,,0.6556473829201103,0.6859504132231405,0.6611570247933884,0.6198347107438017,,brute,,,,,,20.0,,,,,,,,,-1.0,9.0,,1.0,,,,distance,90,0.08999999999999998
rf,True,928.8369140625,SubstructureCount,stratified,hcv_ns3,0.9736842105263158,0.9752066115702479,7488124,0.9473201893346714,0.9672131147540983,0.9833333333333333,0.9629629629629629,0.9298245614035088,0.9375,6798735,0.8669682733111429,1.0,0.8823529411764706,1.0,0.912280701754386,0.8552631578947368,0.9342105263157895,0.9473684210526315,,,,,,,,,,None,sqrt,,2.0,4.0,100.0,,,,True,,22.0,,True,,90,0.08999999999999998
rf,False,8651.1669921875,SubstructureCount,stratified,hcv_ns3,0.9035812672176309,0.9033571017802672,35466935,0.8547908682042582,0.9037251578771744,0.9035812672176309,,0.8791208791208791,0.8781148491462288,24852026,0.8197971698646793,0.8793453857969988,0.8791208791208791,,0.6776859504132232,0.6859504132231405,0.71900826446281,0.628099173553719,,,,,,,,,,20,log2,,1.0,3.0,500.0,,,,True,,22.0,,True,,80,0.15999999999999998
hgb,True,800.2255859375,SubstructureCount,stratified,hcv_ns3,0.9736842105263158,0.9752066115702479,8132474,0.9473201893346714,0.9672131147540983,0.9833333333333333,0.9629629629629629,0.9649122807017544,0.9696969696969697,7093590,0.9305279968604795,1.0,0.9411764705882353,1.0,0.899122807017544,0.868421052631579,0.9210526315789473,0.9078947368421053,,,,,True,,0.1,,0.01,None,,10000.0,8.0,,,100.0,,,,,22.0,,True,,90,0.08999999999999998
hgb,False,1175.4755859375,SubstructureCount,stratified,hcv_ns3,0.8319559228650137,0.8308973075055087,12619936,0.7472951600068923,0.8311221365957662,0.8319559228650137,,0.8131868131868132,0.8103792624226018,9296503,0.7223844839956411,0.813225119107472,0.8131868131868132,,0.6666666666666666,0.6942148760330579,0.7272727272727273,0.5785123966942148,,,,,True,,0.01,,0.01,10,,99999999.0,16.0,,,100.0,,,,,22.0,,True,,80,0.15999999999999998
svm,True,524.1279296875,SubstructureCount,stratified,hcv_ns3,0.9780701754385965,0.9789029535864979,3041177,0.9564116636045515,0.9914529914529915,0.9666666666666667,0.9907407407407407,0.9298245614035088,0.9393939393939394,2460628,0.8584626492775348,0.96875,0.9117647058823529,0.9565217391304348,0.9254385964912281,0.8947368421052632,0.9210526315789473,0.9605263157894737,200.0,,0.1,3.0,,0.001,,,,,,,,,,,,,,,22.0,False,,,90,0.15999999999999998
svm,False,573.89453125,SubstructureCount,stratified,hcv_ns3,0.8209366391184573,0.8168268215945359,6754673,0.7357119843928274,0.8225868337729587,0.8209366391184573,,0.7802197802197802,0.7715364001366803,3454615,0.6826261705670607,0.7921923636209351,0.7802197802197802,,0.6584022038567493,0.6611570247933884,0.6776859504132231,0.6363636363636364,100.0,,0.0,2.0,,0.001,,,,,,,,,,,,,,,22.0,True,,,90,0.15999999999999998
dt,True,188.5986328125,SubstructureCount,stratified,hcv_ns3,0.9210526315789473,0.926829268292683,2291154,0.8424062581474279,0.9047619047619048,0.95,0.8888888888888888,0.9298245614035088,0.9393939393939394,2068956,0.8584626492775348,0.96875,0.9117647058823529,0.9565217391304348,0.9298245614035089,0.8552631578947368,0.9605263157894737,0.9736842105263158,,,,,,,,,,None,log2,,2.0,4.0,,,,,,,22.0,,,,80,0.15999999999999998
dt,False,198.46484375,SubstructureCount,stratified,hcv_ns3,0.8319559228650137,0.8299807682311972,2190631,0.7501122997482818,0.8344424298980604,0.8319559228650137,,0.8461538461538461,0.8421288939979173,2257876,0.7767815958720551,0.854964854964855,0.8461538461538461,,0.6694214876033057,0.6776859504132231,0.7107438016528925,0.6198347107438017,,,,,,,,,,30,None,,2.0,4.0,,,,,,,22.0,,,,80,0.08999999999999998
knn,True,500.669921875,SubstructureCount,stratified,hcv_ns3,0.9868421052631579,0.9875518672199171,20081486,0.9736365914879485,0.9834710743801653,0.9916666666666667,0.9814814814814815,0.9824561403508771,0.9850746268656716,18829105,0.9644413195335055,1.0,0.9705882352941176,1.0,0.9078947368421053,0.868421052631579,0.9210526315789473,0.9342105263157895,,ball_tree,,,,,,50.0,,,,,,,,,-1.0,9.0,,1.0,,,,distance,80,0.08999999999999998
knn,False,568.3818359375,SubstructureCount,stratified,hcv_ns3,0.8980716253443526,0.8976966201268888,19939323,0.8473002653354473,0.8991969740189609,0.8980716253443526,,0.9230769230769231,0.9222048779506584,18694842,0.885745433672738,0.9236879499810534,0.9230769230769231,,0.6556473829201102,0.6776859504132231,0.6776859504132231,0.6115702479338843,,kd_tree,,,,,,30.0,,,,,,,,,-1.0,3.0,,1.0,,,,distance,90,0.08999999999999998
rf,True,1130.6806640625,SubstructureCount,strict,hcv_ns3,0.9960629921259843,0.9962825278810409,7431231,0.9921295216121336,1.0,0.9925925925925926,1.0,0.967741935483871,0.972972972972973,5947763,0.935143800239036,1.0,0.9473684210526315,1.0,0.927710843373494,0.927710843373494,0.9036144578313253,0.9518072289156626,,,,,,,,,,30,log2,,1.0,2.0,100.0,,,,True,,22.0,,True,,90,0.08999999999999998
