algorithm,drop_intermediate,file_size_kb,fingerprint,strategy,target,train_inference_time_ns,train_mae,train_pearson,train_r2,train_rmse,test_inference_time_ns,test_mae,test_pearson,test_r2,test_rmse,cv_best_mean_score,cv_split_0,cv_split_1,cv_split_2,estimator__C,estimator__algorithm,estimator__coef0,estimator__degree,estimator__early_stopping,estimator__gamma,estimator__l2_regularization,estimator__leaf_size,estimator__learning_rate,estimator__max_depth,estimator__max_features,estimator__max_iter,estimator__min_samples_leaf,estimator__min_samples_split,estimator__n_estimators,estimator__n_iter_no_change,estimator__n_jobs,estimator__n_neighbors,estimator__oob_score,estimator__p,estimator__random_state,estimator__shrinking,estimator__warm_start,estimator__weights,selectpercentile__percentile,variancethreshold__threshold
hgb,False,1807.0068359375,CDK,stratified,homosapiens_cyp17a1,21939787,0.27870028318527096,0.9266026858680214,0.8583912740106715,0.41589011399085346,14801287,0.3518406055848207,0.9161214115402148,0.8300102447798473,0.4947117508765067,0.6168802287053751,0.6720141256986752,0.5412778062156866,0.6373487542017634,,,,,True,,0.1,,0.01,None,,99999999.0,16.0,,,100.0,,,,,22.0,,True,,80,0.15999999999999998
svm,False,3268.61328125,CDK,stratified,homosapiens_cyp17a1,138085718,0.2796299950923157,0.9169282544795901,0.8406417778668844,0.4411850902856203,39504404,0.36038977684407036,0.886626348066611,0.7816613792468945,0.5606684695758876,0.634510586367514,0.6572104615412291,0.5607853494320634,0.6855359481292496,10.0,,0.1,3.0,,0.001,,,,,,,,,,,,,,,,True,,,90,0.08999999999999998
dt,False,210.845703125,CDK,stratified,homosapiens_cyp17a1,6777879,0.32191582932059143,0.8919924304222223,0.7926831988301479,0.5032118258501606,5356911,0.4081189931992852,0.8570830715324013,0.7280744959732899,0.6256995218654998,0.4923983353520693,0.43857172770678066,0.5654681262818017,0.4731551520676256,,,,,,,,,,10,None,,2.0,8.0,,,,,,,22.0,,,,80,0.08999999999999998
knn,False,4836.86328125,CDK,stratified,homosapiens_cyp17a1,53755017,0.1250671392124453,0.952116978678573,0.9054247941940909,0.3398773603992789,30365517,0.1543380876997203,0.9484974881702598,0.8989180265434443,0.3814852125360231,0.5836081118017947,0.6248055896596305,0.5172250581641769,0.6087936875815769,,ball_tree,,,,,,10.0,,,,,,,,,-1.0,3.0,,1.0,,,,distance,90,0.15999999999999998
rf,False,8738.322265625,CDK,strict,homosapiens_cyp17a1,47804436,0.29772418343085616,0.9191063716476366,0.8342193666684036,0.45228419326120006,32847908,0.2924089048170195,0.9474405063108778,0.8786990984223805,0.38568917459705726,0.6066485309968518,0.5741005299273191,0.607214250750796,0.6386308123124403,,,,,,,,,,10,None,,2.0,4.0,500.0,,,,True,,22.0,,True,,80,0.08999999999999998
hgb,False,2448.5849609375,CDK,strict,homosapiens_cyp17a1,35707034,0.2769938190441979,0.907533787509032,0.8223036723871978,0.4682564184460157,16450158,0.27042385453995943,0.9474953825847944,0.8854051604489181,0.37487628326054856,0.6169115339110561,0.5842340744363894,0.6255325571036314,0.6409679701931477,,,,,True,,0.1,,0.01,None,,1000.0,16.0,,,100.0,,,,,22.0,,True,,100,0.08999999999999998
svm,False,3338.78125,CDK,strict,homosapiens_cyp17a1,116723650,0.30206963337747544,0.8974946478149269,0.8029950949700089,0.49304099645808713,40911599,0.28735881243758177,0.9234063109994463,0.8519547723690333,0.42609127472528513,0.6300798251060317,0.5886711957295958,0.6413115501497137,0.6602567294387853,10.0,,0.5,4.0,,0.001,,,,,,,,,,,,,,,,True,,,90,0.08999999999999998
dt,False,221.2080078125,CDK,strict,homosapiens_cyp17a1,6758987,0.43862396336909965,0.8036704503235221,0.6408154018710017,0.6657380286595281,5583369,0.3829510233356388,0.8773837657241356,0.7655580898075602,0.5361953713162568,0.46422993528607154,0.43296444582753146,0.472694326982517,0.4870310330481661,,,,,,,,,,30,log2,,2.0,4.0,,,,,,,22.0,,,,80,0.08999999999999998
knn,False,5851.0693359375,CDK,strict,homosapiens_cyp17a1,73572336,0.36660181582360574,0.8693336887350641,0.751195682549069,0.5540812690800443,43486488,0.3123076923076923,0.9141367340917133,0.8313801357696229,0.45473648726137134,0.593279337386775,0.5413228421870948,0.6198862333731847,0.6186289366000455,,kd_tree,,,,,,10.0,,,,,,,,,-1.0,3.0,,1.0,,,,uniform,100,0.15999999999999998
rf,False,2499.146484375,CDKgraphonly,random,homosapiens_cyp17a1,14821670,0.33597131222486276,0.9091708231217339,0.8187016582749154,0.4831137157105885,11339314,0.3123144678749877,0.8904577330962002,0.78684613557391,0.5067614611414718,0.5817266613376143,0.570731098387115,0.549496342270188,0.62495254335554,,,,,,,,,,30,None,,2.0,3.0,100.0,,,,True,,22.0,,True,,80,0.08999999999999998
hgb,False,2792.26171875,CDKgraphonly,random,homosapiens_cyp17a1,41782983,0.3216934538865259,0.9094533081637768,0.8264860581706209,0.47262820945453315,17310267,0.3073367190911535,0.8942293616948933,0.798130698684447,0.4931648492011357,0.5706837552664531,0.5804598966408029,0.5143506162488101,0.6172407529097463,,,,,True,,0.01,,0.01,None,,10000.0,16.0,,,100.0,,,,,22.0,,True,,90,0.08999999999999998
svm,False,1746.08203125,CDKgraphonly,random,homosapiens_cyp17a1,60346069,0.27324763261583945,0.9158508645007751,0.8379797829043245,0.45670635666952436,18547610,0.2729614189766274,0.8977700753510459,0.8007733934271531,0.4899261753241006,0.5758775416033461,0.6087781101456613,0.5090184776830502,0.6098360369813269,10.0,,0.0,2.0,,0.01,,,,,,,,,,,,,,,,False,,,100,0.08999999999999998
dt,False,220.603515625,CDKgraphonly,random,homosapiens_cyp17a1,5721386,0.46999598813884536,0.8123666616764897,0.6582385497753862,0.663306095725978,4998836,0.43785633182713485,0.8138695608910189,0.6565863038384615,0.6432292427438133,0.4730450846482747,0.5854288896809974,0.4084949890371856,0.4252113752266412,,,,,,,,,,None,log2,,1.0,8.0,,,,,,,22.0,,,,80,0.08999999999999998
knn,False,2629.4765625,CDKgraphonly,random,homosapiens_cyp17a1,42112607,0.39459706959706964,0.8565969631018636,0.7333526573539124,0.5858967398996088,20464751,0.3932846715328467,0.8354315409093486,0.6878468293376195,0.6132546495598812,0.4934396629565508,0.5966251664186686,0.3380055875443687,0.5456882349066152,,ball_tree,,,,,,30.0,,,,,,,,,-1.0,3.0,,1.0,,,,uniform,80,0.08999999999999998
rf,False,19291.759765625,CDKgraphonly,stratified,homosapiens_cyp17a1,94920669,0.30891429820133925,0.9150188000915698,0.8319516119565579,0.45305482992373053,63668850,0.3671295989086389,0.8987672953881589,0.7909862765642605,0.5485651996574572,0.5512242703182798,0.5622292660432099,0.4590486790590844,0.6323948658525451,,,,,,,,,,None,None,,2.0,2.0,1000.0,,,,True,,22.0,,True,,90,0.08999999999999998
hgb,False,1406.806640625,CDKgraphonly,stratified,homosapiens_cyp17a1,35542925,0.402953002687991,0.8664017458950402,0.7491392783343355,0.5535411642454381,15095800,0.4952981219126406,0.8415118315687822,0.6930764696637064,0.6647463241493671,0.5471162331036404,0.5459664305950124,0.4964892307381177,0.5988930379777913,,,,,True,,0.1,,0.01,None,,99999999.0,32.0,,,100.0,,,,,22.0,,True,,80,0.08999999999999998
svm,False,1548.0947265625,CDKgraphonly,stratified,homosapiens_cyp17a1,50502733,0.27317135050136554,0.9134644002083971,0.8342330273646967,0.44996899749369895,16007596,0.3446209524700249,0.9010902285702622,0.8045886432388241,0.5304149447387562,0.5364112208155568,0.5626686173594173,0.4556212186289784,0.5909438264582749,10.0,,0.5,3.0,,0.01,,,,,,,,,,,,,,,,True,,,80,0.08999999999999998
dt,False,215.9033203125,CDKgraphonly,stratified,homosapiens_cyp17a1,5573204,0.34555341880341883,0.8776336314252013,0.7676676138171692,0.5327070760570459,4963976,0.425215241571081,0.8425962396119726,0.7056787111259399,0.650956083943755,0.42594572366068406,0.48857791786788574,0.2994368453306009,0.48982240778356556,,,,,,,,,,20,None,,2.0,8.0,,,,,,,22.0,,,,90,0.15999999999999998
knn,False,1597.4619140625,CDKgraphonly,stratified,homosapiens_cyp17a1,42605983,0.1733412609796936,0.9368862002656848,0.8772527843238361,0.3872036245507105,20556418,0.23705282871339273,0.9129954917060982,0.8303706273869981,0.49418707189485567,0.4392990826393981,0.5145694305388251,0.31692553850649463,0.48640227887287446,,kd_tree,,,,,,30.0,,,,,,,,,-1.0,5.0,,1.0,,,,distance,80,0.15999999999999998
rf,False,4518.267578125,CDKgraphonly,strict,homosapiens_cyp17a1,16274714,0.3119375326114111,0.918244960124089,0.8293881250034094,0.45882718418181345,11463287,0.2938887097608177,0.9307688575381606,0.8496238618571652,0.4294324894972619,0.5305890044918105,0.4932572339657836,0.5248096777598913,0.5737001017497565,,,,,,,,,,None,sqrt,,1.0,2.0,100.0,,,,True,,22.0,,True,,90,0.15999999999999998
hgb,False,1965.4677734375,CDKgraphonly,strict,homosapiens_cyp17a1,22130703,0.34954929593973755,0.8795653623400657,0.7718438106335703,0.530591929751916,11439961,0.34389549516595436,0.8920029738065766,0.7855421807205322,0.5128334890860577,0.504138557852033,0.4186516064287681,0.5726158842684353,0.5211481828588955,,,,,True,,0.01,,0.01,20,,10000.0,8.0,,,100.0,,,,,22.0,,True,,90,0.15999999999999998
svm,False,1649.0546875,CDKgraphonly,strict,homosapiens_cyp17a1,50318660,0.27850827796144656,0.9072745558206526,0.8218220508535624,0.46889056145921915,19215710,0.27440592695659555,0.9224219255802403,0.8464795282697128,0.4338989339395457,0.480441064020065,0.4400251005675785,0.4805316372665479,0.5207664542260687,10.0,,0.5,3.0,,0.01,,,,,,,,,,,,,,,,True,,,90,0.08999999999999998
dt,False,223.2236328125,CDKgraphonly,strict,homosapiens_cyp17a1,5945131,0.4060820173665505,0.8478271901805009,0.7176471615266777,0.5902562465050671,6109331,0.40509948384948385,0.8419924948427845,0.705993079086836,0.600460179714101,0.41672541635883986,0.432480533568969,0.46983955457103077,0.3478561609365197,,,,,,,,,,30,sqrt,,2.0,4.0,,,,,,,22.0,,,,90,0.08999999999999998
knn,False,1058.154296875,CDKgraphonly,strict,homosapiens_cyp17a1,39274018,0.19854343805504412,0.916955750709763,0.8399618760826729,0.4443817742294663,37519410,0.17111899208627596,0.9373674924430989,0.8766466562711801,0.3889384670737142,0.46452484121558335,0.39565265495181046,0.4891444741212756,0.5087773945736639,,auto,,,,,,10.0,,,,,,,,,-1.0,3.0,,1.0,,,,distance,90,0.15999999999999998
rf,False,2055.3271484375,KlekotaRothCount,random,homosapiens_cyp17a1,30375058,0.40188400905906885,0.8843252386262713,0.7717793471551677,0.5420382359173642,26719105,0.3806318566940071,0.899310110003278,0.7936050914758024,0.49866221770810887,0.6042469687568203,0.5985708314536169,0.5709516748860689,0.643218399930775,,,,,,,,,,None,sqrt,,1.0,8.0,100.0,,,,True,,22.0,,True,,90,0.08999999999999998
hgb,False,2349.03125,KlekotaRothCount,random,homosapiens_cyp17a1,35287036,0.32041674468940506,0.9084411434108365,0.8245805463765392,0.47521629987646213,26979755,0.30070467106877224,0.926469647427721,0.8554695812819204,0.41728868116207896,0.5807179233753247,0.5866879112893852,0.5791498614384301,0.5763159973981589,,,,,True,,0.0,,0.01,20,,10000.0,8.0,,,100.0,,,,,22.0,,True,,80,0.08999999999999998
svm,False,1333.193359375,KlekotaRothCount,random,homosapiens_cyp17a1,62962117,0.4757705305656209,0.810384480601937,0.6541771977442413,0.6672356837534237,29450417,0.4173637001214413,0.8385589866261057,0.7021008611645636,0.5990893486021442,0.5578832001043469,0.579461895623957,0.5099870232523396,0.584200681436744,10.0,,0.5,2.0,,0.001,,,,,,,,,,,,,,,,True,,,90,0.08999999999999998
dt,False,282.3779296875,KlekotaRothCount,random,homosapiens_cyp17a1,19656002,0.5587481468444854,0.7379450550359664,0.543875769960571,0.7662915263042163,19346050,0.563144080281969,0.7398809027845372,0.5442948171253753,0.7409671566382326,0.5325111411670155,0.5529834671470346,0.5372752452590863,0.5072747110949256,,,,,,,,,,None,sqrt,,4.0,4.0,,,,,,,22.0,,,,80,0.15999999999999998
knn,False,1085.7412109375,KlekotaRothCount,random,homosapiens_cyp17a1,56193862,0.4220989010989012,0.8454987308942432,0.7115877540020565,0.609339455007282,38359571,0.422043795620438,0.8345805462862087,0.6916909104901143,0.609466920355239,0.5803590552135639,0.5370687617202294,0.5919289475865666,0.6120794563338956,,ball_tree,,,,,,40.0,,,,,,,,,-1.0,5.0,,1.0,,,,uniform,90,0.15999999999999998
rf,False,2504.80859375,KlekotaRothCount,stratified,homosapiens_cyp17a1,28277154,0.328170845959478,0.9034109633705663,0.8144146455969776,0.476107956746438,24471877,0.3735382556177466,0.905933368135894,0.8078062769565744,0.5260299258394985,0.6306535586572787,0.6478645658924985,0.6140763558908646,0.630019754188473,,,,,,,,,,30,None,,2.0,2.0,100.0,,,,True,,22.0,,True,,80,0.08999999999999998
hgb,False,1572.4111328125,KlekotaRothCount,stratified,homosapiens_cyp17a1,50315638,0.36263555960929483,0.8886058983061913,0.7881484801598702,0.5086855268154005,23859390,0.431551185187009,0.8801833443502065,0.7649881860827263,0.5816820996784,0.613672571147863,0.6917602402243735,0.5624046797736166,0.5868527934455988,,,,,True,,0.1,,0.01,10,,99999999.0,8.0,,,100.0,,,,,22.0,,True,,80,0.08999999999999998
svm,False,1420.205078125,KlekotaRothCount,stratified,homosapiens_cyp17a1,61287742,0.4539756266333916,0.8164952317285118,0.6637448374940127,0.6408672367447052,30036424,0.49764663838445544,0.816512660971033,0.6589114980343347,0.7007682096587037,0.5571758296920885,0.5580059192178412,0.49812671816859755,0.6153948516898269,10.0,,0.0,2.0,,0.001,,,,,,,,,,,,,,,,True,,,100,0.08999999999999998
dt,False,293.865234375,KlekotaRothCount,stratified,homosapiens_cyp17a1,19351346,0.3941469177414556,0.861349379661827,0.7386976003137113,0.5649438539010221,19350056,0.4236854771105523,0.8772152019894981,0.7625335668054664,0.5847119456499733,0.5421936241777753,0.5826574213538969,0.5471540442269271,0.4967694069525018,,,,,,,,,,None,sqrt,,2.0,2.0,,,,,,,22.0,,,,80,0.08999999999999998
knn,False,1337.8701171875,KlekotaRothCount,stratified,homosapiens_cyp17a1,57152221,0.42769963369963376,0.8514358147695047,0.7239218173838216,0.5806970675395944,44079740,0.4761897810218978,0.8363653602485653,0.6850658937928557,0.6733652494182393,0.5813096412529561,0.5844481219895211,0.5572719095935539,0.6022088921757933,,kd_tree,,,,,,30.0,,,,,,,,,-1.0,5.0,,2.0,,,,uniform,90,0.08999999999999998
rf,False,3085.3408203125,KlekotaRothCount,strict,homosapiens_cyp17a1,28207541,0.36703042088802407,0.9019429099412831,0.7965618685392485,0.5010264942137088,24454826,0.37822323307272,0.9254958539041933,0.8120815865267593,0.48005401197620956,0.5500056072316829,0.512652759930118,0.5710648384135121,0.5662992233514187,,,,,,,,,,20,log2,,1.0,4.0,100.0,,,,True,,22.0,,True,,90,0.08999999999999998
hgb,False,1568.2060546875,KlekotaRothCount,strict,homosapiens_cyp17a1,30684901,0.40661062874362425,0.8709021326033788,0.7512056413376971,0.5540701799769376,26340629,0.4096469543017841,0.8901692472864841,0.774630628497806,0.5257180420528031,0.5453839547952138,0.5351608152369016,0.5863892471082296,0.5146018020405101,,,,,True,,0.1,,0.01,10,,10000.0,16.0,,,100.0,,,,,22.0,,True,,100,0.08999999999999998
svm,False,1301.025390625,KlekotaRothCount,strict,homosapiens_cyp17a1,56837637,0.3950155017438104,0.8467562270496968,0.7157424080137779,0.5922438357091692,30504026,0.3794743638906778,0.8778508987436752,0.7628104579588519,0.5393282923004237,0.5114943508633878,0.41333118782305855,0.5685704719156814,0.5525813928514234,10.0,,0.5,3.0,,0.005,,,,,,,,,,,,,,,,True,,,80,0.08999999999999998
dt,False,283.05078125,KlekotaRothCount,strict,homosapiens_cyp17a1,19315084,0.5244268239204697,0.7491582122459712,0.5586579311211302,0.7379589020384089,18980685,0.6619069050395642,0.6638129320985815,0.3979650049796114,0.8592435946227364,0.48005252079464444,0.4222239953634339,0.5098166256160946,0.5081169414044048,,,,,,,,,,10,log2,,2.0,4.0,,,,,,,22.0,,,,80,0.15999999999999998
knn,False,1272.1220703125,KlekotaRothCount,strict,homosapiens_cyp17a1,56351947,0.44298443579766544,0.8310460722103743,0.6872870306402546,0.6211799929630603,32315725,0.3894201183431955,0.8713966359169821,0.7508711646237756,0.5527355959708535,0.5498226297153638,0.5133203572033608,0.5967637189001702,0.5393838130425603,,brute,,,,,,50.0,,,,,,,,,-1.0,5.0,,1.0,,,,uniform,90,0.08999999999999998
rf,False,3072.5400390625,KlekotaRoth,random,homosapiens_cyp17a1,28118176,0.3720883428403191,0.8935424991365933,0.7912445065796405,0.518407657432838,24710478,0.36421333745895257,0.9021063880582296,0.8027687575512731,0.4874665610715842,0.6077200928089793,0.5970273550682521,0.5903908946824697,0.6357420286762161,,,,,,,,,,20,log2,,1.0,4.0,100.0,,,,True,,22.0,,True,,100,0.08999999999999998
hgb,False,1834.564453125,KlekotaRoth,random,homosapiens_cyp17a1,56526569,0.3990180409446642,0.8731053544936026,0.7616539158479416,0.5539320096170546,25767989,0.3420019583973632,0.9139698194732421,0.8314917285765927,0.45057551328006085,0.5821290437654326,0.5692118859790731,0.6140344782333561,0.5631407670838688,,,,,True,,0.0,,0.01,10,,99999999.0,8.0,,,100.0,,,,,22.0,,True,,80,0.08999999999999998
svm,False,1080.396484375,KlekotaRoth,random,homosapiens_cyp17a1,39926515,0.4457309365435555,0.8315857260427735,0.6913426221164829,0.6303631001242846,23296178,0.39596938276623916,0.8544162041035651,0.7261480975958314,0.5744005610620286,0.5608116638925628,0.5326415867688715,0.5615689355382693,0.5882244693705474,10.0,,0.5,2.0,,0.01,,,,,,,,,,,,,,,,True,,,90,0.08999999999999998
dt,False,281.0546875,KlekotaRoth,random,homosapiens_cyp17a1,19569681,0.49195275494655605,0.7969474837625921,0.633810910664979,0.6866021383237236,18255690,0.4806688790569619,0.8187946178549715,0.6703462404692964,0.6302110167476306,0.5227546134092452,0.5077344442269067,0.4971510743736619,0.5633783216271674,,,,,,,,,,20,log2,,2.0,4.0,,,,,,,22.0,,,,80,0.08999999999999998
knn,False,945.3291015625,KlekotaRoth,random,homosapiens_cyp17a1,53078378,0.4027899877899878,0.8571084429063044,0.7343936682940636,0.5847519293553626,50939920,0.3715328467153285,0.8825857907805938,0.7779805573714119,0.5171928095699746,0.5928790796619361,0.6018111820368045,0.5702970401626665,0.6065290167863373,,brute,,,,,,50.0,,,,,,,,,-1.0,3.0,,1.0,,,,uniform,90,0.08999999999999998
rf,False,12006.8291015625,KlekotaRoth,stratified,homosapiens_cyp17a1,102556944,0.3751022846226568,0.884160319627969,0.7792327236326336,0.5192792143679691,73501899,0.4116422993425459,0.8905029269783159,0.7796968956129806,0.563185105476419,0.6186875605559923,0.6295693204313825,0.6105370104522507,0.6159563507843435,,,,,,,,,,None,None,,2.0,8.0,1000.0,,,,True,,22.0,,True,,100,0.08999999999999998
hgb,False,1362.1064453125,KlekotaRoth,stratified,homosapiens_cyp17a1,39785267,0.39607327048593555,0.8735185002331203,0.7603245675064709,0.5410599014304052,22915003,0.45572333169917234,0.8697566157870079,0.7472090256290969,0.6032837591581417,0.5984206467983513,0.5989086840246036,0.5639164810226274,0.6324367753478228,,,,,True,,0.01,,0.01,None,,99999999.0,8.0,,,100.0,,,,,22.0,,True,,90,0.08999999999999998
svm,False,875.943359375,KlekotaRoth,stratified,homosapiens_cyp17a1,33726433,0.37390898764240577,0.8596036966103499,0.7385284535803992,0.5651266745491494,21557420,0.445562326550212,0.8462275503090733,0.7015062080617105,0.6555540481516178,0.5746686659733714,0.6070401686377866,0.5429529583579723,0.5740128709243553,100.0,,0.0,2.0,,0.01,,,,,,,,,,,,,,,,False,,,100,0.15999999999999998
dt,False,288.634765625,KlekotaRoth,stratified,homosapiens_cyp17a1,19525938,0.4021004508312201,0.847408618206569,0.7157214699959462,0.5892581795550966,18481503,0.43350847570920575,0.8338797825264829,0.6887534138729787,0.6694114712909427,0.5159927878232159,0.5894322428595538,0.4317560967848648,0.5267900238252292,,,,,,,,,,None,sqrt,,1.0,8.0,,,,,,,22.0,,,,90,0.08999999999999998
knn,False,889.8603515625,KlekotaRoth,stratified,homosapiens_cyp17a1,53060037,0.3893101343101343,0.859915471858643,0.7368478432946479,0.5669399434427772,42000391,0.43257907542579077,0.8775499770450496,0.7545556462426845,0.5944527972368717,0.5636249342795028,0.5233714914157604,0.5616105474073096,0.6058927640154381,,brute,,,,,,30.0,,,,,,,,,-1.0,3.0,,1.0,,,,uniform,80,0.08999999999999998
rf,False,12295.251953125,KlekotaRoth,strict,homosapiens_cyp17a1,90795413,0.4270364010918123,0.8563512289532355,0.7255953090710285,0.5818891755815712,70825325,0.40455414810406914,0.9022487861232524,0.7889008700757483,0.5088018206064541,0.5455935270711194,0.4888129955515754,0.5897816701650567,0.5581859154967261,,,,,,,,,,20,None,,2.0,8.0,1000.0,,,,True,,22.0,,True,,80,0.08999999999999998
hgb,False,1726.1494140625,KlekotaRoth,strict,homosapiens_cyp17a1,28918767,0.4055212497656827,0.8688827997740074,0.7514918959377181,0.5537513407831296,26783523,0.3976980121645086,0.9002459094164771,0.7906048305104073,0.5067441740451918,0.5487910952104135,0.5374128484058128,0.5903891368142591,0.5185713004111685,,,,,True,,0.1,,0.01,10,,10000.0,8.0,,,100.0,,,,,22.0,,True,,80,0.08999999999999998
